ID,DLC,DATA,TIMESTAMP,Release Time,Period,Jitter
0XB4,2,0b d5,39.5227,39.522444552911935,10,0.0
0XA0,1,20,41.3441,41.34364244112401,5,0.0
0XA3,1,71,42.2591,42.258526014465154,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,42.5512,42.550690257394216,10,0.0
0XA5,1,33,43.3761,43.37577975662573,5,0.0
0XA4,2,70 eb,43.4577,43.457004147087524,5,0.0
0XA1,2,01 e4,44.3282,44.327670679050534,5,0.0
0XB2,1,34,45.9121,45.91153435001304,10,0.0
0XA0,1,20,46.3441,46.34364244112401,5,0.0
0XA3,1,71,47.2591,47.258526014465154,5,0.0
0XB3,2,fd 77,47.6377,47.637009951314894,10,0.0
0XA5,1,33,48.3761,48.37577975662573,5,0.0
0XA4,2,70 eb,48.4577,48.457004147087524,5,0.0
0XA1,2,01 e4,49.3282,49.327670679050534,5,0.0
0XB4,2,0b d5,49.5227,49.522444552911935,10,0.0
0XA0,1,20,51.3441,51.34364244112401,5,0.0
0XA3,1,71,52.2591,52.258526014465154,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,52.5512,52.550690257394216,10,0.0
0XA5,1,33,53.3761,53.37577975662573,5,0.0
0XA4,2,70 eb,53.4577,53.457004147087524,5,0.0
0XA1,2,01 e4,54.3282,54.327670679050534,5,0.0
0XB2,1,34,55.9121,55.91153435001304,10,0.0
0XA0,1,20,56.3441,56.34364244112401,5,0.0
0XA3,1,71,57.2591,57.258526014465154,5,0.0
0XB3,2,fd 77,57.6377,57.637009951314894,10,0.0
0XA5,1,33,58.3761,58.37577975662573,5,0.0
0XA4,2,70 eb,58.4577,58.457004147087524,5,0.0
0XA1,2,01 e4,59.3282,59.327670679050534,5,0.0
0XB4,2,0b d5,59.5227,59.522444552911935,10,0.0
0XA0,1,20,61.3441,61.34364244112401,5,0.0
0XA3,1,71,62.2591,62.258526014465154,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,62.5512,62.550690257394216,10,0.0
0XA5,1,33,63.3761,63.37577975662573,5,0.0
0XA4,2,70 eb,63.4577,63.457004147087524,5,0.0
0XA1,2,01 e4,64.3282,64.32767067905053,5,0.0
0XB2,1,34,65.9121,65.91153435001304,10,0.0
0XA0,1,20,66.3441,66.34364244112402,5,0.0
0XA3,1,71,67.2591,67.25852601446515,5,0.0
0XB3,2,fd 77,67.6377,67.6370099513149,10,0.0
0XA5,1,33,68.3761,68.37577975662573,5,0.0
0XA4,2,70 eb,68.4577,68.45700414708753,5,0.0
0XA1,2,01 e4,69.3282,69.32767067905053,5,0.0
0XB4,2,0b d5,69.5227,69.52244455291194,10,0.0
0XA0,1,20,71.3441,71.34364244112402,5,0.0
0XA3,1,71,72.2591,72.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,72.5512,72.55069025739422,10,0.0
0XA5,1,33,73.3761,73.37577975662573,5,0.0
0XA4,2,70 eb,73.4577,73.45700414708753,5,0.0
0XA1,2,01 e4,74.3282,74.32767067905053,5,0.0
0XB2,1,34,75.9121,75.91153435001304,10,0.0
0XA0,1,20,76.3441,76.34364244112402,5,0.0
0XA3,1,71,77.2591,77.25852601446515,5,0.0
0XB3,2,fd 77,77.6377,77.6370099513149,10,0.0
0XA5,1,33,78.3761,78.37577975662573,5,0.0
0XA4,2,70 eb,78.4577,78.45700414708753,5,0.0
0XA1,2,01 e4,79.3282,79.32767067905053,5,0.0
0XB4,2,0b d5,79.5227,79.52244455291194,10,0.0
0XA0,1,20,81.3441,81.34364244112402,5,0.0
0XA3,1,71,82.2591,82.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,82.5512,82.55069025739422,10,0.0
0XA5,1,33,83.3761,83.37577975662573,5,0.0
0XA4,2,70 eb,83.4577,83.45700414708753,5,0.0
0XA1,2,01 e4,84.3282,84.32767067905053,5,0.0
0XB2,1,34,85.9121,85.91153435001304,10,0.0
0XA0,1,20,86.3441,86.34364244112402,5,0.0
0XA3,1,71,87.2591,87.25852601446515,5,0.0
0XB3,2,fd 77,87.6377,87.6370099513149,10,0.0
0XA5,1,33,88.3761,88.37577975662573,5,0.0
0XA4,2,70 eb,88.4577,88.45700414708753,5,0.0
0XA1,2,01 e4,89.3282,89.32767067905053,5,0.0
0XB4,2,0b d5,89.5227,89.52244455291194,10,0.0
0XA0,1,20,91.3441,91.34364244112402,5,0.0
0XA3,1,71,92.2591,92.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,92.5512,92.55069025739422,10,0.0
0XA5,1,33,93.3761,93.37577975662573,5,0.0
0XA4,2,70 eb,93.4577,93.45700414708753,5,0.0
0XA1,2,01 e4,94.3282,94.32767067905053,5,0.0
0XB2,1,34,95.9121,95.91153435001304,10,0.0
0XA0,1,20,96.3441,96.34364244112402,5,0.0
0XA3,1,71,97.2591,97.25852601446515,5,0.0
0XB3,2,fd 77,97.6377,97.6370099513149,10,0.0
0XA5,1,33,98.3761,98.37577975662573,5,0.0
0XA4,2,70 eb,98.4577,98.45700414708753,5,0.0
0XA1,2,01 e4,99.3282,99.32767067905053,5,0.0
0XB4,2,0b d5,99.5227,99.52244455291194,10,0.0
0XA0,1,20,101.3441,101.34364244112402,5,0.0
0XC5,1,97,101.8596,101.85906265894718,100,0.0
0XA3,1,71,102.2591,102.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,102.5512,102.55069025739422,10,0.0
0XC1,1,75,102.6636,102.6633056045726,100,0.0
0XA5,1,33,103.3761,103.37577975662573,5,0.0
0XA4,2,70 eb,103.4577,103.45700414708753,5,0.0
0XA1,2,01 e4,104.3282,104.32767067905053,5,0.0
0XB2,1,34,105.9121,105.91153435001304,10,0.0
0XA0,1,20,106.3441,106.34364244112402,5,0.0
0XA3,1,71,107.2591,107.25852601446515,5,0.0
0XB3,2,fd 77,107.6377,107.6370099513149,10,0.0
0XA5,1,33,108.3761,108.37577975662573,5,0.0
0XA4,2,70 eb,108.4577,108.45700414708753,5,0.0
0XC2,4,0f 0b 0d 04,109.0147,109.01427457611484,100,0.0
0XA1,2,01 e4,109.3282,109.32767067905053,5,0.0
0XB4,2,0b d5,109.5227,109.52244455291194,10,0.0
0XA0,1,20,111.3441,111.34364244112402,5,0.0
0XA3,1,71,112.2591,112.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,112.5512,112.55069025739422,10,0.0
0XA5,1,33,113.3761,113.37577975662573,5,0.0
0XA4,2,70 eb,113.4577,113.45700414708753,5,0.0
0XA1,2,01 e4,114.3282,114.32767067905053,5,0.0
0XB2,1,34,115.9121,115.91153435001304,10,0.0
0XA0,1,20,116.3441,116.34364244112402,5,0.0
0XA3,1,71,117.2591,117.25852601446515,5,0.0
0XB3,2,fd 77,117.6377,117.6370099513149,10,0.0
0XA5,1,33,118.3761,118.37577975662573,5,0.0
0XA4,2,70 eb,118.4577,118.45700414708753,5,0.0
0XA1,2,01 e4,119.3282,119.32767067905053,5,0.0
0XB4,2,0b d5,119.5227,119.52244455291194,10,0.0
0XA0,1,20,121.3441,121.34364244112402,5,0.0
0XA3,1,71,122.2591,122.25852601446515,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,122.5512,122.55069025739422,10,0.0
0XA5,1,33,123.3761,123.37577975662573,5,0.0
0XA4,2,70 eb,123.4577,123.45700414708753,5,0.0
0XA1,2,01 e4,124.3282,124.32767067905053,5,0.0
0XB2,1,34,125.9121,125.91153435001304,10,0.0
0XA0,1,20,126.3441,126.34364244112402,5,0.0
0XA3,1,71,127.2591,127.25852601446515,5,0.0
0XB3,2,fd 77,127.6377,127.6370099513149,10,0.0
0XA5,1,33,128.3761,128.37577975662572,5,0.0
0XA4,2,70 eb,128.4577,128.45700414708753,5,0.0
0XA1,2,01 e4,129.3282,129.32767067905053,5,0.0
0XB4,2,0b d5,129.5227,129.52244455291194,10,0.0
0XA0,1,20,131.3441,131.34364244112402,5,0.0
0XA3,1,71,132.2591,132.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,132.5512,132.55069025739422,10,0.0
0XA5,1,33,133.3761,133.37577975662572,5,0.0
0XA4,2,70 eb,133.4577,133.45700414708753,5,0.0
0XA1,2,01 e4,134.3282,134.32767067905053,5,0.0
0XB2,1,34,135.9121,135.91153435001303,10,0.0
0XA0,1,20,136.3441,136.34364244112402,5,0.0
0XA3,1,71,137.2591,137.25852601446516,5,0.0
0XB3,2,fd 77,137.6377,137.6370099513149,10,0.0
0XA5,1,33,138.3761,138.37577975662572,5,0.0
0XA4,2,70 eb,138.4577,138.45700414708753,5,0.0
0XA1,2,01 e4,139.3282,139.32767067905053,5,0.0
0XB4,2,0b d5,139.5227,139.52244455291194,10,0.0
0XA0,1,20,141.3441,141.34364244112402,5,0.0
0XA3,1,71,142.2591,142.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,142.5512,142.55069025739422,10,0.0
0XA5,1,33,143.3761,143.37577975662572,5,0.0
0XA4,2,70 eb,143.4577,143.45700414708753,5,0.0
0XA1,2,01 e4,144.3282,144.32767067905053,5,0.0
0XB2,1,34,145.9121,145.91153435001303,10,0.0
0XA0,1,20,146.3441,146.34364244112402,5,0.0
0XA3,1,71,147.2591,147.25852601446516,5,0.0
0XB3,2,fd 77,147.6376,147.6370099513149,10,0.0
0XA5,1,33,148.3761,148.37577975662572,5,0.0
0XA4,2,70 eb,148.4576,148.45700414708753,5,0.0
0XA1,2,01 e4,149.3281,149.32767067905053,5,0.0
0XB4,2,0b d5,149.5226,149.52244455291194,10,0.0
0XA0,1,20,151.3441,151.34364244112402,5,0.0
0XA3,1,71,152.2591,152.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,152.5512,152.55069025739422,10,0.0
0XA5,1,33,153.3761,153.37577975662572,5,0.0
0XA4,2,70 eb,153.4576,153.45700414708753,5,0.0
0XA1,2,01 e4,154.3281,154.32767067905053,5,0.0
0XB2,1,34,155.9121,155.91153435001303,10,0.0
0XA0,1,20,156.3441,156.34364244112402,5,0.0
0XA3,1,71,157.2591,157.25852601446516,5,0.0
0XB3,2,fd 77,157.6376,157.6370099513149,10,0.0
0XA5,1,33,158.3761,158.37577975662572,5,0.0
0XA4,2,70 eb,158.4576,158.45700414708753,5,0.0
0XA1,2,01 e4,159.3281,159.32767067905053,5,0.0
0XB4,2,0b d5,159.5226,159.52244455291194,10,0.0
0XA0,1,20,161.3441,161.34364244112402,5,0.0
0XA3,1,71,162.2591,162.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,162.5512,162.55069025739422,10,0.0
0XA5,1,33,163.3761,163.37577975662572,5,0.0
0XA4,2,70 eb,163.4576,163.45700414708753,5,0.0
0XA1,2,01 e4,164.3281,164.32767067905053,5,0.0
0XB2,1,34,165.9121,165.91153435001303,10,0.0
0XA0,1,20,166.3441,166.34364244112402,5,0.0
0XA3,1,71,167.2591,167.25852601446516,5,0.0
0XB3,2,fd 77,167.6376,167.6370099513149,10,0.0
0XA5,1,33,168.3761,168.37577975662572,5,0.0
0XA4,2,70 eb,168.4576,168.45700414708753,5,0.0
0XA1,2,01 e4,169.3281,169.32767067905053,5,0.0
0XB4,2,0b d5,169.5226,169.52244455291194,10,0.0
0XA0,1,20,171.3441,171.34364244112402,5,0.0
0XA3,1,71,172.2591,172.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,172.5512,172.55069025739422,10,0.0
0XA5,1,33,173.3761,173.37577975662572,5,0.0
0XA4,2,70 eb,173.4576,173.45700414708753,5,0.0
0XA1,2,01 e4,174.3281,174.32767067905053,5,0.0
0XB2,1,34,175.9121,175.91153435001303,10,0.0
0XA0,1,20,176.3441,176.34364244112402,5,0.0
0XA3,1,71,177.2591,177.25852601446516,5,0.0
0XB3,2,fd 77,177.6376,177.6370099513149,10,0.0
0XA5,1,33,178.3761,178.37577975662572,5,0.0
0XA4,2,70 eb,178.4576,178.45700414708753,5,0.0
0XA1,2,01 e4,179.3281,179.32767067905053,5,0.0
0XB4,2,0b d5,179.5226,179.52244455291194,10,0.0
0XA0,1,20,181.3441,181.34364244112402,5,0.0
0XA3,1,71,182.2591,182.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,182.5512,182.55069025739422,10,0.0
0XA5,1,33,183.3761,183.37577975662572,5,0.0
0XA4,2,70 eb,183.4576,183.45700414708753,5,0.0
0XA1,2,01 e4,184.3281,184.32767067905053,5,0.0
0XB2,1,34,185.9121,185.91153435001303,10,0.0
0XA0,1,20,186.3441,186.34364244112402,5,0.0
0XA3,1,71,187.2591,187.25852601446516,5,0.0
0XB3,2,fd 77,187.6376,187.6370099513149,10,0.0
0XA5,1,33,188.3761,188.37577975662572,5,0.0
0XA4,2,70 eb,188.4576,188.45700414708753,5,0.0
0XA1,2,01 e4,189.3281,189.32767067905053,5,0.0
0XB4,2,0b d5,189.5226,189.52244455291194,10,0.0
0XA0,1,20,191.3441,191.34364244112402,5,0.0
0XA3,1,71,192.2591,192.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,192.5512,192.55069025739422,10,0.0
0XA5,1,33,193.3761,193.37577975662572,5,0.0
0XA4,2,70 eb,193.4576,193.45700414708753,5,0.0
0XA1,2,01 e4,194.3281,194.32767067905053,5,0.0
0XB2,1,34,195.9121,195.91153435001303,10,0.0
0XA0,1,20,196.3441,196.34364244112402,5,0.0
0XA3,1,71,197.2591,197.25852601446516,5,0.0
0XB3,2,fd 77,197.6376,197.6370099513149,10,0.0
0XA5,1,33,198.3761,198.37577975662572,5,0.0
0XA4,2,70 eb,198.4576,198.45700414708753,5,0.0
0XA1,2,01 e4,199.3281,199.32767067905053,5,0.0
0XB4,2,0b d5,199.5226,199.52244455291194,10,0.0
0XA0,1,20,201.3441,201.34364244112402,5,0.0
0XC5,1,97,201.8596,201.85906265894718,100,0.0
0XA3,1,71,202.2591,202.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,202.5512,202.55069025739422,10,0.0
0XC1,1,75,202.6636,202.6633056045726,100,0.0
0XA5,1,33,203.3761,203.37577975662572,5,0.0
0XA4,2,70 eb,203.4576,203.45700414708753,5,0.0
0XA1,2,01 e4,204.3281,204.32767067905053,5,0.0
0XB2,1,34,205.9121,205.91153435001303,10,0.0
0XA0,1,20,206.3441,206.34364244112402,5,0.0
0XA3,1,71,207.2591,207.25852601446516,5,0.0
0XB3,2,fd 77,207.6376,207.6370099513149,10,0.0
0XA5,1,33,208.3761,208.37577975662572,5,0.0
0XA4,2,70 eb,208.4576,208.45700414708753,5,0.0
0XC2,4,0f 0b 0d 04,209.0147,209.01427457611484,100,0.0
0XA1,2,01 e4,209.3281,209.32767067905053,5,0.0
0XB4,2,0b d5,209.5226,209.52244455291194,10,0.0
0XA0,1,20,211.3441,211.34364244112402,5,0.0
0XA3,1,71,212.2591,212.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,212.5512,212.55069025739422,10,0.0
0XA5,1,33,213.3761,213.37577975662572,5,0.0
0XA4,2,70 eb,213.4576,213.45700414708753,5,0.0
0XA1,2,01 e4,214.3281,214.32767067905053,5,0.0
0XB2,1,34,215.9121,215.91153435001303,10,0.0
0XA0,1,20,216.3441,216.34364244112402,5,0.0
0XA3,1,71,217.2591,217.25852601446516,5,0.0
0XB3,2,fd 77,217.6376,217.6370099513149,10,0.0
0XA5,1,33,218.3761,218.37577975662572,5,0.0
0XA4,2,70 eb,218.4576,218.45700414708753,5,0.0
0XA1,2,01 e4,219.3281,219.32767067905053,5,0.0
0XB4,2,0b d5,219.5226,219.52244455291194,10,0.0
0XA0,1,20,221.3441,221.34364244112402,5,0.0
0XA3,1,71,222.2591,222.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,222.5512,222.55069025739422,10,0.0
0XA5,1,33,223.3761,223.37577975662572,5,0.0
0XA4,2,70 eb,223.4576,223.45700414708753,5,0.0
0XA1,2,01 e4,224.3281,224.32767067905053,5,0.0
0XB2,1,34,225.9121,225.91153435001303,10,0.0
0XA0,1,20,226.3441,226.34364244112402,5,0.0
0XA3,1,71,227.2591,227.25852601446516,5,0.0
0XB3,2,fd 77,227.6376,227.6370099513149,10,0.0
0XA5,1,33,228.3761,228.37577975662572,5,0.0
0XA4,2,70 eb,228.4576,228.45700414708753,5,0.0
0XA1,2,01 e4,229.3281,229.32767067905053,5,0.0
0XB4,2,0b d5,229.5226,229.52244455291194,10,0.0
0XA0,1,20,231.3441,231.34364244112402,5,0.0
0XA3,1,71,232.2591,232.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,232.5512,232.55069025739422,10,0.0
0XA5,1,33,233.3761,233.37577975662572,5,0.0
0XA4,2,70 eb,233.4576,233.45700414708753,5,0.0
0XA1,2,01 e4,234.3281,234.32767067905053,5,0.0
0XB2,1,34,235.9121,235.91153435001303,10,0.0
0XA0,1,20,236.3441,236.34364244112402,5,0.0
0XA3,1,71,237.2591,237.25852601446516,5,0.0
0XB3,2,fd 77,237.6376,237.6370099513149,10,0.0
0XA5,1,33,238.3761,238.37577975662572,5,0.0
0XA4,2,70 eb,238.4576,238.45700414708753,5,0.0
0XA1,2,01 e4,239.3281,239.32767067905053,5,0.0
0XB4,2,0b d5,239.5226,239.52244455291194,10,0.0
0XA0,1,20,241.3441,241.34364244112402,5,0.0
0XA3,1,71,242.2591,242.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,242.5512,242.55069025739422,10,0.0
0XA5,1,33,243.3761,243.37577975662572,5,0.0
0XA4,2,70 eb,243.4576,243.45700414708753,5,0.0
0XA1,2,01 e4,244.3281,244.32767067905053,5,0.0
0XB2,1,34,245.9121,245.91153435001303,10,0.0
0XA0,1,20,246.3441,246.34364244112402,5,0.0
0XA3,1,71,247.2591,247.25852601446516,5,0.0
0XB3,2,fd 77,247.6376,247.6370099513149,10,0.0
0XA5,1,33,248.3761,248.37577975662572,5,0.0
0XA4,2,70 eb,248.4576,248.45700414708753,5,0.0
0XA1,2,01 e4,249.3281,249.32767067905053,5,0.0
0XB4,2,0b d5,249.5226,249.52244455291194,10,0.0
0XA0,1,20,251.3441,251.34364244112402,5,0.0
0XA3,1,71,252.2591,252.25852601446516,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,252.5512,252.55069025739422,10,0.0
0XA5,1,33,253.3761,253.37577975662572,5,0.0
0XA4,2,70 eb,253.4576,253.45700414708753,5,0.0
0XA1,2,01 e4,254.3281,254.32767067905053,5,0.0
0XB2,1,34,255.9121,255.91153435001303,10,0.0
0XA0,1,20,256.3441,256.343642441124,5,0.0
0XA3,1,71,257.2591,257.25852601446513,5,0.0
0XB3,2,fd 77,257.6376,257.6370099513149,10,0.0
0XA5,1,33,258.3761,258.3757797566257,5,0.0
0XA4,2,70 eb,258.4576,258.4570041470875,5,0.0
0XA1,2,01 e4,259.3281,259.3276706790505,5,0.0
0XB4,2,0b d5,259.5226,259.52244455291196,10,0.0
0XA0,1,20,261.3441,261.343642441124,5,0.0
0XA3,1,71,262.2591,262.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,262.5512,262.5506902573942,10,0.0
0XA5,1,33,263.3761,263.3757797566257,5,0.0
0XA4,2,70 eb,263.4576,263.4570041470875,5,0.0
0XA1,2,01 e4,264.3281,264.3276706790505,5,0.0
0XB2,1,34,265.9121,265.911534350013,10,0.0
0XA0,1,20,266.3441,266.343642441124,5,0.0
0XA3,1,71,267.2591,267.25852601446513,5,0.0
0XB3,2,fd 77,267.6376,267.6370099513149,10,0.0
0XA5,1,33,268.3761,268.3757797566257,5,0.0
0XA4,2,70 eb,268.4576,268.4570041470875,5,0.0
0XA1,2,01 e4,269.3281,269.3276706790505,5,0.0
0XB4,2,0b d5,269.5226,269.52244455291196,10,0.0
0XA0,1,20,271.3441,271.343642441124,5,0.0
0XA3,1,71,272.2591,272.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,272.5512,272.5506902573942,10,0.0
0XA5,1,33,273.3761,273.3757797566257,5,0.0
0XA4,2,70 eb,273.4576,273.4570041470875,5,0.0
0XA1,2,01 e4,274.3281,274.3276706790505,5,0.0
0XB2,1,34,275.9121,275.911534350013,10,0.0
0XA0,1,20,276.3441,276.343642441124,5,0.0
0XA3,1,71,277.2591,277.25852601446513,5,0.0
0XB3,2,fd 77,277.6376,277.6370099513149,10,0.0
0XA5,1,33,278.3761,278.3757797566257,5,0.0
0XA4,2,70 eb,278.4576,278.4570041470875,5,0.0
0XA1,2,01 e4,279.3281,279.3276706790505,5,0.0
0XB4,2,0b d5,279.5226,279.52244455291196,10,0.0
0XA0,1,20,281.3441,281.343642441124,5,0.0
0XA3,1,71,282.2591,282.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,282.5512,282.5506902573942,10,0.0
0XA5,1,33,283.3761,283.3757797566257,5,0.0
0XA4,2,70 eb,283.4576,283.4570041470875,5,0.0
0XA1,2,01 e4,284.3281,284.3276706790505,5,0.0
0XB2,1,34,285.9121,285.911534350013,10,0.0
0XA0,1,20,286.3441,286.343642441124,5,0.0
0XA3,1,71,287.2591,287.25852601446513,5,0.0
0XB3,2,fd 77,287.6376,287.6370099513149,10,0.0
0XA5,1,33,288.3761,288.3757797566257,5,0.0
0XA4,2,70 eb,288.4576,288.4570041470875,5,0.0
0XA1,2,01 e4,289.3281,289.3276706790505,5,0.0
0XB4,2,0b d5,289.5226,289.52244455291196,10,0.0
0XA0,1,20,291.3441,291.343642441124,5,0.0
0XA3,1,71,292.2591,292.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,292.5512,292.5506902573942,10,0.0
0XA5,1,33,293.3761,293.3757797566257,5,0.0
0XA4,2,70 eb,293.4576,293.4570041470875,5,0.0
0XA1,2,01 e4,294.3281,294.3276706790505,5,0.0
0XB2,1,34,295.9121,295.911534350013,10,0.0
0XA0,1,20,296.3441,296.343642441124,5,0.0
0XA3,1,71,297.2591,297.25852601446513,5,0.0
0XB3,2,fd 77,297.6376,297.6370099513149,10,0.0
0XA5,1,33,298.3761,298.3757797566257,5,0.0
0XA4,2,70 eb,298.4576,298.4570041470875,5,0.0
0XA1,2,01 e4,299.3281,299.3276706790505,5,0.0
0XB4,2,0b d5,299.5226,299.52244455291196,10,0.0
0XA0,1,20,301.3441,301.343642441124,5,0.0
0XC5,1,97,301.8596,301.85906265894715,100,0.0
0XA3,1,71,302.2591,302.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,302.5512,302.5506902573942,10,0.0
0XC1,1,75,302.6636,302.6633056045726,100,0.0
0XA5,1,33,303.3761,303.3757797566257,5,0.0
0XA4,2,70 eb,303.4576,303.4570041470875,5,0.0
0XA1,2,01 e4,304.3281,304.3276706790505,5,0.0
0XB2,1,34,305.9121,305.911534350013,10,0.0
0XA0,1,20,306.3441,306.343642441124,5,0.0
0XA3,1,71,307.2591,307.25852601446513,5,0.0
0XB3,2,fd 77,307.6376,307.6370099513149,10,0.0
0XA5,1,33,308.3761,308.3757797566257,5,0.0
0XA4,2,70 eb,308.4576,308.4570041470875,5,0.0
0XC2,4,0f 0b 0d 04,309.0147,309.0142745761148,100,0.0
0XA1,2,01 e4,309.3281,309.3276706790505,5,0.0
0XB4,2,0b d5,309.5226,309.52244455291196,10,0.0
0XA0,1,20,311.3441,311.343642441124,5,0.0
0XA3,1,71,312.2591,312.25852601446513,5,0.0
0XB0,6,fd e6 f1 c2 6b 30,312.5512,312.5506902573942,10,0.0
0XA5,1,33,313.3761,313.3757797566257,5,0.0
0XA4,2,70 eb,313.4576,313.4570041470875,5,0.0
0XA1,2,01 e4,314.3281,314.3276706790505,5,0.0
0XB2,1,34,315.9121,315.911534350013,10,0.0
0XA0,1,20,316.3441,316.343642441124,5,0.0
0XA3,1,71,317.2591,317.25852601446513,5,0.0
0XB3,2,fd 77,317.6376,317.6370099513149,10,0.0
0XA5,1,33,318.3761,318.3757797566257,5,0.0
0XA4,2,70 eb,318.4576,318.4570041470875,5,0.0
0XA1,2,01 e4,319.3281,319.3276706790505,5,0.0
